ApplStandard,Brand,Cap,CEC_,Conn_Type,Country,delayStartMode,Depth,Height,Load_Type,Model No,N-Standard,New SRI,New Star,postProgenergy,powerConsMode,Prog Name,Prog Time,Sold_in,standbyPowerUsage,Submit_ID,SubmitStatus,Tot Wat Cons,Type,Water_Softener,Width,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL
AS/NZS 2007.2:2005,TRIESTE,8,294,Dual,China,False,,,,WQP8-9325,AS/NZS 2007.1:2005,1.7583,1.5,0.0,1.916636,Normal,120.0,New Zealand,0.288119,47547,Approved,13.033,Built-in,False,,,,,Unavailable,,
AS/NZS 2007.2:2005,TRIESTE,12,319,Single,China,True,580.0,850.0,,TRD-WQP12-9240H,AS/NZS 2007.1:2005,2.65,2.5,0.0,0.0,Normal,124.0,New Zealand,1.47,47453,Approved,15.7,Freestanding,False,600.0,,,,Unavailable,,
AS/NZS 2007.2:2005,TRIESTE,12,319,Single,China,True,580.0,850.0,,TRD-WQP12-9240H S/S,AS/NZS 2007.1:2005,2.65,2.5,0.0,0.0,Normal,124.0,New Zealand,1.47,47453,Approved,15.7,Freestanding,False,600.0,,,,Unavailable,,
AS/NZS 2007.2:2005,TRIESTE,12,319,Single,China,True,580.0,850.0,,TRD-WQP12-9240H WH,AS/NZS 2007.1:2005,2.65,2.5,0.0,0.0,Normal,124.0,New Zealand,1.47,47453,Approved,15.7,Freestanding,False,600.0,,,,Unavailable,,
AS/NZS 2007.2:2005,BAUMATIC,12,355,Single,China,True,550.0,850.0,,BKD64PSS,AS/NZS 2007.1:2005,2.36,2.0,0.000125,2.119169,Normal,136.0,New Zealand,0.288318,33020,Approved,15.4,Freestanding,False,595.0,,,,Unavailable,http://www.applico.co.nz/,
AS/NZS 2007.2:2005,BAUMATIC,12,355,Single,China,True,550.0,850.0,,BKMG5,AS/NZS 2007.1:2005,2.36,2.0,0.000125,2.119169,Normal,136.0,New Zealand,0.288318,33020,Approved,15.4,Freestanding,False,595.0,,,,Unavailable,http://www.applico.co.nz/,
AS/NZS 2007.2:2005,BAUMATIC,12,355,Single,China,True,550.0,850.0,,BKTG5,AS/NZS 2007.1:2005,2.36,2.0,0.000125,2.119169,Normal,136.0,New Zealand,0.288318,33020,Approved,15.4,Freestanding,False,595.0,,,,Unavailable,http://www.applico.co.nz/,
AS/NZS 2007.2:2005,BAUMATIC,12,355,Single,China,True,550.0,850.0,,BKSG5,AS/NZS 2007.1:2005,2.36,2.0,0.000125,2.119169,Normal,136.0,New Zealand,0.288318,33020,Approved,15.4,Freestanding,False,595.0,,,,Unavailable,http://www.applico.co.nz/,
AS/NZS 2007.2:2005,BAUMATIC,12,340,Single,China,False,,,,BKD62,AS/NZS 2007.1:2005,2.47,2.0,0.1,0.1,Normal ,115.0,New Zealand,0.0,30286,Approved,18.6,Freestanding,False,,,,,Unavailable,http://www.applico.co.nz/,
AS/NZS 2007.2:2005,NOUVEAU,12,319,Single,China,True,580.0,850.0,,NVDE12W,AS/NZS 2007.1:2005,2.65,2.5,0.0,0.0,Normal,124.0,New Zealand,1.47,33214,Approved,15.7,Freestanding,False,600.0,,,,Unavailable,,
AS/NZS 2007.2:2005,NOUVEAU,12,319,Single,China,True,580.0,850.0,,NVDE12S,AS/NZS 2007.1:2005,2.65,2.5,0.0,0.0,Normal,124.0,New Zealand,1.47,33214,Approved,15.7,Freestanding,False,600.0,,,,Unavailable,,
AS/NZS 2007.2:2005,ASKO,14,268,Single,Sweden,True,570.0,820.0,,D3153,AS/NZS 2007.1:2005,3.57,3.5,0.0,1.8,Normal wash ECO 45 ECO dry 45,94.0,New Zealand,0.1,42074,Approved,13.6,Built-in,False,597.0,,,,Unavailable,,http://www.asko.org.nz
AS/NZS 2007.2:2005,SMEG,10,332,Single,Italy,False,450.0,820.0,,SNZ414S,AS/NZS 2007.1:2005,2.0336,2.0,0.002,0.876,N.2 NORMAL ECO,67.0,New Zealand,0.0,27118,Approved,12.0,Freestanding,False,450.0,,,,Unavailable,http://www.applico.co.nz/,
AS/NZS 2007.2:2005,SMEG,10,332,Single,Italy,False,450.0,820.0,,SNZ414IS,AS/NZS 2007.1:2005,2.0336,2.0,0.002,0.876,N.2 NORMAL ECO,67.0,New Zealand,0.0,27118,Approved,12.0,Freestanding,False,450.0,,,,Unavailable,http://www.applico.co.nz/,
AS/NZS 2007.2:2005,BAUMATIC,12,379,Single,China,True,,,,SGDI,AS/NZS 2007.1:2005,2.17,2.0,0.63,1.23,Normal,140.0,New Zealand,0.03,30213,Approved,15.0,Built-in,False,,,,,Unavailable,http://www.applico.co.nz/,
AS/NZS 2007.2:2005,BAUMATIC,12,379,Single,China,True,,,,BKDIN,AS/NZS 2007.1:2005,2.17,2.0,0.63,1.23,Normal,140.0,New Zealand,0.03,30213,Approved,15.0,Built-in,False,,,,,Unavailable,http://www.applico.co.nz/,
AS/NZS 2007.2:2005,SMEG,12,281,Single,Italy,True,600.0,580.0,,STH903,AS/NZS 2007.1:2005,3.01,3.0,0.0,0.595,Normal eco,178.0,New Zealand,0.064,33368,Approved,14.7,Built-in,False,860.0,,,,Unavailable,http://www.applico.co.nz/,
AS/NZS 2007.2:2005,SMEG,9,328,Single,Italy,False,450.0,820.0,,SNZ442S,AS/NZS 2007.1:2005,1.77,1.5,0.2,500.0,Normal ECO,62.0,New Zealand,0.0,30209,Approved,11.5,Freestanding,False,450.0,,,,Unavailable,http://www.applico.co.nz/,
AS/NZS 2007.2:2005,BAUMATIC,8,330,Single,China,False,,,,BKD46,AS/NZS 2007.1:2005,1.4,1.0,0.0,0.599,Normal,110.0,New Zealand,0.599,30219,Approved,13.7,Freestanding,False,,,,,Unavailable,http://www.applico.co.nz/,
AS/NZS 2007.2:2005,TRIESTE,12,319,Single,China,True,580.0,850.0,,WQP12 - 9235B,AS/NZS 2007.1:2005,2.65,2.5,0.0,0.0,Normal,124.0,New Zealand,1.47,35828,Approved,15.7,Freestanding,False,600.0,,,,Unavailable,,
AS/NZS 2007.2:2005,TRIESTE,12,319,Single,China,True,580.0,850.0,,DWQP12 -9235B,AS/NZS 2007.1:2005,2.65,2.5,0.0,0.0,Normal,124.0,New Zealand,1.47,35828,Approved,15.7,Freestanding,False,600.0,,,,Unavailable,,
AS/NZS 2007.2:2005,BRANDT,13,212,Single,France,True,,,,VH745XZ1,AS/NZS 2007.1:2005,4.0267,4.0,0.0,1.58,Normal Eco,99.0,"Australia,New Zealand",0.89,34197,Approved,14.3,Built-in,False,,,,,Unavailable,,
AS/NZS 2007.2:2005,SMEG,12,233,Single,Italy,True,600.0,580.0,,STH905,AS/NZS 2007.1:2005,3.53,3.5,0.0,0.595,Normal eco,172.0,New Zealand,0.064,33369,Approved,12.6,Built-in,False,860.0,,,,Unavailable,http://www.applico.co.nz/,
AS/NZS 2007.2:2005,BAUMATIC,12,379,Single,China,True,550.0,850.0,,BKD14IN,AS/NZS 2007.1:2005,2.17,2.0,0.631,1.23,normal,136.0,New Zealand,0.03,33021,Approved,15.7,Built-in,False,595.0,,,,Unavailable,http://www.applico.co.nz/,
AS/NZS 2007.2:2005,BRANDT,13,212,Single,France,True,,,,ElcoBrandt ACAV43,AS/NZS 2007.1:2005,4.0267,4.0,0.576,0.0,Normal,97.72,"Australia,New Zealand",0.0,27124,Approved,15.1,Freestanding,False,,,,,Unavailable,,
AS/NZS 2007.2:2005,NOUVEAU,12,319,Single,China,True,,,,NVDB12WH,AS/NZS 2007.1:2005,2.65,2.5,0.0,1.17,Normal ,124.0,New Zealand,1.47,37624,Approved,15.7,Freestanding,False,,,,,Unavailable,,
AS/NZS 2007.2:2005,NOUVEAU,12,319,Single,China,True,,,,NVDB12SS,AS/NZS 2007.1:2005,2.65,2.5,0.0,1.17,Normal ,124.0,New Zealand,1.47,37624,Approved,15.7,Freestanding,False,,,,,Unavailable,,
AS/NZS 2007.2:2005,SMEG,10,336,Single,Italy,False,600.0,850.0,,SNZ414,AS/NZS 2007.1:2005,3.25,3.0,0.0,0.829,Normal Eco,67.0,New Zealand,0.173,33271,Approved,12.0,Freestanding,False,450.0,,,,Unavailable,http://www.applico.co.nz/,
AS/NZS 2007.2:2005,SMEG,10,336,Single,Italy,False,600.0,850.0,,SNZ414IS,AS/NZS 2007.1:2005,3.25,3.0,0.0,0.829,Normal Eco,67.0,New Zealand,0.173,33271,Approved,12.0,Freestanding,False,450.0,,,,Unavailable,http://www.applico.co.nz/,
AS/NZS 2007.2:2005,BAUMATIC,12,319,Single,China,True,,,,BKD65SS,AS/NZS 2007.1:2005,2.65,2.5,0.0,0.0,NORMAL ,124.0,New Zealand,1.47,26476,Approved,15.6,Freestanding,False,,,,,Unavailable,http://www.applico.co.nz/,
AS/NZS 2007.2:2005,BAUMATIC,12,319,Single,China,True,,,,BKD65W,AS/NZS 2007.1:2005,2.65,2.5,0.0,0.0,NORMAL ,124.0,New Zealand,1.47,26476,Approved,15.6,Freestanding,False,,,,,Unavailable,http://www.applico.co.nz/,
AS/NZS 2007.2:2005,ASKO,15,294,Single,Sweden,True,570.0,860.0,,D5894,AS/NZS 2007.1:2005,3.51,3.5,0.0,1.1,NORMAL  45 DEGREES,122.0,New Zealand,0.1,59770,Approved,13.3,Built-in,False,597.0,,,,Available,,http://www.asko.org.nz
AS/NZS 2007.2:2005,CLASSIQUE,8,294,Single,China,False,,,,CL45DSS,AS/NZS 2007.1:2005,1.7583,1.5,0.0,1.916636,Normal,117.0,New Zealand,0.288119,59444,Approved,13.033,Built-in,False,,,,,Available,http://www.applico.co.nz/,http://www.applico.co.nz/
AS/NZS 2007.2:2005,CLASSIQUE,8,294,Single,China,False,,,,CL45DW,AS/NZS 2007.1:2005,1.7583,1.5,0.0,1.916636,Normal,117.0,New Zealand,0.288119,59444,Approved,13.033,Built-in,False,,,,,Available,http://www.applico.co.nz/,http://www.applico.co.nz/
AS/NZS 2007.2:2005,BAUMATIC,12,277,Single,China,False,,,,BKDW60W,AS/NZS 2007.1:2005,3.0627,3.0,0.0,2.304053,Normal,129.0,New Zealand,0.292731,50705,Approved,14.06,Built-in,False,,,,,Unavailable,http://www.applico.co.nz/,http://www.applico.co.nz
AS/NZS 2007.2:2005,BAUMATIC,12,277,Single,China,False,,,,BKDW60SS,AS/NZS 2007.1:2005,3.0627,3.0,0.0,2.304053,Normal,129.0,New Zealand,0.292731,50705,Approved,14.06,Built-in,False,,,,,Unavailable,http://www.applico.co.nz/,http://www.applico.co.nz
AS/NZS 2007.2:2005,CLASSIQUE,14,329,Single,China,True,,,,CLD14IN,AS/NZS 2007.1:2005,3.0024,3.0,0.0,1.82,NORMAL,128.05,New Zealand,0.0,46593,Approved,13.7,Freestanding,False,,,,,Unavailable,http://www.applico.co.nz/,http://www.applico.co.nz/
AS/NZS 2007.2:2005,BAUMATIC,12,277,Single,China,True,598.0,850.0,,BKD600SS,AS/NZS 2007.1:2005,3.0627,3.0,0.0,2.304053,Normal,129.0,New Zealand,0.292731,46592,Approved,14.06,Freestanding,False,598.0,,,,Unavailable,http://www.applico.co.nz/,http://www.applico.co.nz
AS/NZS 2007.2:2005,CLASSIQUE,12,277,Single,China,True,598.0,850.0,,CLD60SS,AS/NZS 2007.1:2005,3.0627,3.0,0.0,2.304053,Normal,129.0,New Zealand,0.292731,46461,Approved,14.06,Freestanding,False,598.0,,,,Unavailable,http://www.applico.co.nz/,http://www.applico.co.nz/
AS/NZS 2007.2:2005,POLO,12,355,Single,China,False,540.0,840.0,,DW6S-INT,AS/NZS 2007.1:2005,2.3649,2.0,0.000125,2.119169,Normal,135.567,New Zealand,0.288318,39657,Approved,15.5,Freestanding,False,595.0,,,,Unavailable,,
AS/NZS 2007.2:2005,PARMCO,12,319,Single,China,True,,,,PD6-PWF,AS/NZS 2007.1:2005,2.656736948,2.5,0.0,1.31,NORMAL 2,124.0,New Zealand,0.0,39585,Approved,15.667,Freestanding,False,,,,,Unavailable,,
AS/NZS 2007.2:2005,PARMCO,12,319,Single,China,True,,,,PD6-PSF,AS/NZS 2007.1:2005,2.656736948,2.5,0.0,1.31,NORMAL 2,124.0,New Zealand,0.0,39585,Approved,15.667,Freestanding,False,,,,,Unavailable,,
AS/NZS 2007.2:2005,TELMANN,12,340,Single,China,False,,,,WQP12-9011A TELDWM,AS/NZS 2007.1:2005,2.47,2.0,0.0,0.0,normal,114.0,New Zealand,0.1,38442,Approved,18.6,Freestanding,False,,,,,Unavailable,,
AS/NZS 2007.2:2005,DELONGHI,12,319,Single,China,True,,,,DW28S,AS/NZS 2007.1:2005,2.65673,2.5,0.0,0.0,Normal 2,120.0,New Zealand,1.47,38429,Approved,15.667,Built-in,False,,,,,Unavailable,,
AS/NZS 2007.2:2005,DELONGHI,12,319,Single,China,True,,,,DW28W,AS/NZS 2007.1:2005,2.65673,2.5,0.0,0.0,Normal 2,120.0,New Zealand,1.47,38429,Approved,15.667,Built-in,False,,,,,Unavailable,,
AS/NZS 2007.2:2005,POLO,12,336,Single,China,False,580.0,850.0,,DW6S-TOUCH,AS/NZS 2007.1:2005,2.51117,2.5,0.000177,2.388295,ECONOMIC,136.0,New Zealand,0.29352,39658,Approved,15.573,Freestanding,False,600.0,,,,Unavailable,,
AS/NZS 2007.2:2005,POLO,12,336,Single,China,False,580.0,850.0,,DW6S-ELEC,AS/NZS 2007.1:2005,2.51117,2.5,0.000177,2.388295,ECONOMIC,136.0,New Zealand,0.29352,39658,Approved,15.573,Freestanding,False,600.0,,,,Unavailable,,
AS/NZS 2007.2:2005,POLO,12,340,Single,China,False,580.0,850.0,,DW6S-MAN,AS/NZS 2007.1:2005,2.47799012,2.0,0.0,0.0,Normal,114.0,New Zealand,0.0,39622,Approved,18.633,Freestanding,True,600.0,,,,Unavailable,,
AS/NZS 2007.2:2005,POLO,12,340,Single,China,False,580.0,850.0,,DW6W-MAN,AS/NZS 2007.1:2005,2.47799012,2.0,0.0,0.0,Normal,114.0,New Zealand,0.0,39622,Approved,18.633,Freestanding,True,600.0,,,,Unavailable,,
AS/NZS 2007.2:2005,PARMCO,12,379,Single,China,True,,,,PD6-PI,AS/NZS 2007.1:2005,2.173537594,2.0,0.631,1.007,normal,120.0,New Zealand,0.03,39598,Approved,15.767,Freestanding,False,,,,,Unavailable,,
AS/NZS 2007.2:2005,PARMCO,12,277,Dual,China,False,,,,PD6-PSDF,AS/NZS 2007.1:2005,3.0627,3.0,0.0,2.304053,Normal,129.33,New Zealand,0.292731,39293,Approved,14.0,Freestanding,False,,,,,Unavailable,,
AS/NZS 2007.2:2005,PARMCO,12,277,Dual,China,False,,,,PD6-PWDF,AS/NZS 2007.1:2005,3.0627,3.0,0.0,2.304053,Normal,129.33,New Zealand,0.292731,39293,Approved,14.0,Freestanding,False,,,,,Unavailable,,
AS/NZS 2007.2:2005,CANDY,6,262,Single,France,True,,,,TRIO 9503 AU (White),AS/NZS 2007.1:2005,1.2653,1.0,0.0,2.1,Eco 45 ° C,125.0,"Australia,New Zealand",0.01,53538,Superseded,7.9,Freestanding,False,,2015-09-22,2013-10-23,,Unavailable,,
AS/NZS 2007.2:2005,CANDY,6,262,Single,France,True,,,,TRIO 9503 X AU (Inox),AS/NZS 2007.1:2005,1.2653,1.0,0.0,2.1,Eco 45 ° C,125.0,"Australia,New Zealand",0.01,53538,Superseded,7.9,Freestanding,False,,2015-09-22,2013-10-23,,Unavailable,,
AS/NZS 2007.2:2005,CANDY,15,454,Single,Italy,True,,,,CDF8 615X/1 AUS,AS/NZS 2007.1:2005,2.2929,2.0,0.0,1.87,Eco 45 oC,153.0,"Australia,New Zealand",0.05,46823,Superseded,13.4,Freestanding,True,,2014-12-02,2013-10-23,,Unavailable,,
AS/NZS 2007.2:2005,CANDY,15,454,Single,Italy,True,,,,CDF8 615/1 AUS,AS/NZS 2007.1:2005,2.2929,2.0,0.0,1.87,Eco 45 oC,153.0,"Australia,New Zealand",0.05,46823,Superseded,13.4,Freestanding,True,,2014-12-02,2013-10-23,,Unavailable,,
AS/NZS 2007.2:2005,ASKO,14,273,Single,Sweden,True,570.0,860.0,AS/NZS,D5457,AS/NZS 2007.1:2005,3.52551114298,3.5,0.0,0.9,NORMAL PROGRAME. LOW TEMP. SHORT DRY,105.0,New Zealand,0.1,73626,Approved,13.8,Built-in,False,597.0,2113-07-26,,,Available,,http://www.asko.org.nz
AS/NZS 2007.2:2005,IKON,12,379,Single,China,True,530.0,825.0,,IKDW06,AS/NZS 2007.1:2005,2.17,2.0,0.0,1.26,"Normal problem, 20 degree / 60 degree",136.0,New Zealand,0.03,37437,Approved,15.8,Built-in,False,595.0,,,,Unavailable,,
AS/NZS 2007.2:2005,ASKO,14,385,Single,Sweden,True,560.0,825.0,AS/NZS,D5532,AS/NZS 2007.1:2005,2.56168807398,2.5,0.0,0.9,"NORMAL WASH. LOW TEMP, SHORT DRY",107.0,New Zealand,0.1,72594,Approved,27.4,Built-in,False,600.0,2113-07-25,,,Available,,
AS/NZS 2007.2:2005,ASKO,14,385,Single,Sweden,True,560.0,825.0,AS/NZS,D5532,AS/NZS 2007.1:2005,2.56168807398,2.5,0.0,0.9,"NORMAL WASH. LOW TEMP, SHORT DRY",107.0,New Zealand,0.1,72594,Approved,27.4,Built-in,False,600.0,2113-07-25,,,Available,,
AS/NZS 2007.2:2005,GAGGENAU,13,406,Single,Germany,True,,,,DF240-161,AS/NZS 2007.1:2005,2.205,2.0,0.0,3.99,Eco 50 C,140.0,"Australia,New Zealand",0.59,44350,Superseded,10.7,Built-in,True,,2014-08-05,2013-10-23,,Unavailable,,http://www.sampfordixl.com.au
AS/NZS 2007.2:2005,GAGGENAU,13,406,Single,Germany,True,,,,DF241-161,AS/NZS 2007.1:2005,2.205,2.0,0.0,3.99,Eco 50 C,140.0,"Australia,New Zealand",0.59,44350,Superseded,10.7,Built-in,True,,2014-08-05,2013-10-23,,Unavailable,,http://www.sampfordixl.com.au
AS/NZS 2007.2:2005,GAGGENAU,13,406,Single,Germany,True,,,,DF460-161,AS/NZS 2007.1:2005,2.205,2.0,0.0,3.99,Eco 50 C,140.0,"Australia,New Zealand",0.59,44350,Superseded,10.7,Built-in,True,,2014-08-05,2013-10-23,,Unavailable,,http://www.sampfordixl.com.au
AS/NZS 2007.2:2005,GAGGENAU,13,406,Single,Germany,True,,,,DF461-161,AS/NZS 2007.1:2005,2.205,2.0,0.0,3.99,Eco 50 C,140.0,"Australia,New Zealand",0.59,44350,Superseded,10.7,Built-in,True,,2014-08-05,2013-10-23,,Unavailable,,http://www.sampfordixl.com.au
AS/NZS 2007.2:2005,GAGGENAU,13,406,Single,Germany,True,,,,DI460-131,AS/NZS 2007.1:2005,2.205,2.0,0.0,3.99,Eco 50 C,140.0,"Australia,New Zealand",0.59,44350,Superseded,10.7,Built-in,True,,2014-08-05,2013-10-23,,Unavailable,,http://www.sampfordixl.com.au
AS/NZS 2007.2:2005,GAGGENAU,13,406,Single,Germany,True,,,,DI461-131,AS/NZS 2007.1:2005,2.205,2.0,0.0,3.99,Eco 50 C,140.0,"Australia,New Zealand",0.59,44350,Superseded,10.7,Built-in,True,,2014-08-05,2013-10-23,,Unavailable,,http://www.sampfordixl.com.au
AS/NZS 2007.2:2005,AWARD,6,191,Single,China,False,550.0,436.0,AS/NZS,D3305S,AS/NZS 2007.1:2005,2.15143230291,2.0,0.0,2.25,NORMAL,107.0,New Zealand,1.89,73971,Approved,8.7,Built-in,False,550.0,2113-08-12,,Single product class,Available,,http://www.awardappliances.co.nz
AS/NZS 2007.2:2005,AEG,13,271,Single,Italy,True,575.0,818.0,,F77000W0P/M0P,AS/NZS 2007.1:2005,3.348,3.0,0.00016,0.08738,ECO 50/ 50 Energy,109.0,"Australia,Fiji,New Zealand",0.102,55680,Superseded,10.6,Built-in,False,596.0,2015-12-23,2013-10-23,,Unavailable,,http://www.aeg-electrolux.com.au
AS/NZS 2007.2:2005,AEG,13,271,Single,Italy,True,575.0,818.0,,F78002VI0P,AS/NZS 2007.1:2005,3.348,3.0,0.00016,0.08738,ECO 50/ 50 Energy,109.0,"Australia,Fiji,New Zealand",0.102,55680,Superseded,10.6,Built-in,False,596.0,2015-12-23,2013-10-23,,Unavailable,,http://www.aeg-electrolux.com.au
AS/NZS 2007.2:2005,AEG,13,271,Single,Italy,True,575.0,818.0,,F88009W0P/M0P,AS/NZS 2007.1:2005,3.348,3.0,0.00016,0.08738,ECO 50/ 50 Energy,109.0,"Australia,Fiji,New Zealand",0.102,55680,Superseded,10.6,Built-in,False,596.0,2015-12-23,2013-10-23,,Unavailable,,http://www.aeg-electrolux.com.au
AS/NZS 2007.2:2005,AEG,13,271,Single,Italy,True,575.0,818.0,,F88089M0P,AS/NZS 2007.1:2005,3.348,3.0,0.00016,0.08738,ECO 50/ 50 Energy,109.0,"Australia,Fiji,New Zealand",0.102,55680,Superseded,10.6,Built-in,False,596.0,2015-12-23,2013-10-23,,Unavailable,,http://www.aeg-electrolux.com.au
AS/NZS 2007.2:2005,AEG,13,271,Single,Italy,True,575.0,818.0,,F99015IM0P,AS/NZS 2007.1:2005,3.348,3.0,0.00016,0.08738,ECO 50/ 50 Energy,109.0,"Australia,Fiji,New Zealand",0.102,55680,Superseded,10.6,Built-in,False,596.0,2015-12-23,2013-10-23,,Unavailable,,http://www.aeg-electrolux.com.au
AS/NZS 2007.2:2005,SMEG,14,333,Single,Italy,True,642.0,885.0,,BLV1AZ (Pastel Blue),AS/NZS 2007.1:2005,2.9,2.5,0.0,0.064,Normal Eco,90.0,New Zealand,0.595,34208,Approved,15.0,Freestanding,True,598.0,,,,Unavailable,http://www.applico.co.nz/,
AS/NZS 2007.2:2005,SMEG,14,333,Single,Italy,True,642.0,885.0,,BLV1NE (Black),AS/NZS 2007.1:2005,2.9,2.5,0.0,0.064,Normal Eco,90.0,New Zealand,0.595,34208,Approved,15.0,Freestanding,True,598.0,,,,Unavailable,http://www.applico.co.nz/,
AS/NZS 2007.2:2005,SMEG,14,333,Single,Italy,True,642.0,885.0,,BLV1X (Silver),AS/NZS 2007.1:2005,2.9,2.5,0.0,0.064,Normal Eco,90.0,New Zealand,0.595,34208,Approved,15.0,Freestanding,True,598.0,,,,Unavailable,http://www.applico.co.nz/,
AS/NZS 2007.2:2005,SMEG,14,333,Single,Italy,True,642.0,885.0,,BLV1R (Red),AS/NZS 2007.1:2005,2.9,2.5,0.0,0.064,Normal Eco,90.0,New Zealand,0.595,34208,Approved,15.0,Freestanding,True,598.0,,,,Unavailable,http://www.applico.co.nz/,
AS/NZS 2007.2:2005,SMEG,14,333,Single,Italy,True,642.0,885.0,,BLV1O (Orange),AS/NZS 2007.1:2005,2.9,2.5,0.0,0.064,Normal Eco,90.0,New Zealand,0.595,34208,Approved,15.0,Freestanding,True,598.0,,,,Unavailable,http://www.applico.co.nz/,
AS/NZS 2007.2:2005,SMEG,14,333,Single,Italy,True,642.0,885.0,,BLV1VE (Lime Green),AS/NZS 2007.1:2005,2.9,2.5,0.0,0.064,Normal Eco,90.0,New Zealand,0.595,34208,Approved,15.0,Freestanding,True,598.0,,,,Unavailable,http://www.applico.co.nz/,
AS/NZS 2007.2:2005,SMEG,14,333,Single,Italy,True,642.0,885.0,,BLVIRO (Rose),AS/NZS 2007.1:2005,2.9,2.5,0.0,0.064,Normal Eco,90.0,New Zealand,0.595,34208,Approved,15.0,Freestanding,True,598.0,,,,Unavailable,http://www.applico.co.nz/,
AS/NZS 2007.2:2005,BAUMATIC,8,294,Single,China,False,550.0,820.0,,DW45IN,AS/NZS 2007.1:2005,1.7,1.5,0.0,1.91,Normal,120.0,New Zealand,0.288119,33621,Approved,13.03,Built-in,False,595.0,,,,Unavailable,http://www.applico.co.nz/,
AS/NZS 2007.2:2005,BAUMATIC,8,294,Single,China,False,550.0,820.0,,BKD45-1,AS/NZS 2007.1:2005,1.7,1.5,0.0,1.91,Normal,120.0,New Zealand,0.288119,33621,Approved,13.03,Built-in,False,595.0,,,,Unavailable,http://www.applico.co.nz/,
AS/NZS 2007.2:2005,CLASSIQUE,12,340,Single,China,False,585.0,850.0,,CLDSS,AS/NZS 2007.1:2005,2.477,2.0,0.929,0.929,Normal,120.0,New Zealand,0.0,33468,Approved,18.6,Freestanding,False,595.0,,,,Unavailable,http://www.applico.co.nz/,
AS/NZS 2007.2:2005,CLASSIQUE,12,340,Single,China,False,585.0,850.0,,CLDW,AS/NZS 2007.1:2005,2.477,2.0,0.929,0.929,Normal,120.0,New Zealand,0.0,33468,Approved,18.6,Freestanding,False,595.0,,,,Unavailable,http://www.applico.co.nz/,
AS/NZS 2007.2:2005,SMEG,14,275,Single,Italy,True,600.0,850.0,,SNZ693,AS/NZS 2007.1:2005,3.03,3.0,0.0,1.106,Normal Eco,123.0,New Zealand,0.072,33275,Approved,16.9,Built-in,False,600.0,,,,Unavailable,http://www.applico.co.nz/,
AS/NZS 2007.2:2005,SMEG,14,275,Single,Italy,True,600.0,850.0,,ST93P,AS/NZS 2007.1:2005,3.03,3.0,0.0,1.106,Normal Eco,123.0,New Zealand,0.072,33275,Approved,16.9,Built-in,False,600.0,,,,Unavailable,http://www.applico.co.nz/,
AS/NZS 2007.2:2005,SMEG,7,161,Single,Italy,True,550.0,578.0,,STC75NZ,AS/NZS 2007.1:2005,3.02,3.0,0.0,0.595,Normal Eco,123.0,New Zealand,0.064,33274,Approved,9.3,Built-in,False,559.0,,,,Unavailable,http://www.applico.co.nz/,
AS/NZS 2007.2:2005,SMEG,9,331,Single,Italy,False,600.0,820.0,,SNZ442,AS/NZS 2007.1:2005,2.9,2.5,0.0,0.56,Normal Eco,62.0,New Zealand,0.064,33273,Approved,11.5,Freestanding,False,450.0,,,,Unavailable,http://www.applico.co.nz/,
AS/NZS 2007.2:2005,SMEG,12,393,Single,Italy,True,600.0,850.0,,SNZ643S,AS/NZS 2007.1:2005,3.26,3.0,0.0,0.829,Normal Eco,73.0,New Zealand,0.072,33272,Approved,14.0,Freestanding,False,600.0,,,,Unavailable,http://www.applico.co.nz/,
AS/NZS 2007.2:2005,SMEG,12,393,Single,Italy,True,600.0,850.0,,SNZ643IS,AS/NZS 2007.1:2005,3.26,3.0,0.0,0.829,Normal Eco,73.0,New Zealand,0.072,33272,Approved,14.0,Freestanding,False,600.0,,,,Unavailable,http://www.applico.co.nz/,
AS/NZS 2007.2:2005,SMEG,12,393,Single,Italy,True,600.0,850.0,,SNZ643W,AS/NZS 2007.1:2005,3.26,3.0,0.0,0.829,Normal Eco,73.0,New Zealand,0.072,33272,Approved,14.0,Freestanding,False,600.0,,,,Unavailable,http://www.applico.co.nz/,
AS/NZS 2007.2:2005,SMEG,12,393,Single,Italy,True,600.0,850.0,,SNZ643S.1,AS/NZS 2007.1:2005,3.26,3.0,0.0,0.829,Normal Eco,73.0,New Zealand,0.072,33272,Approved,14.0,Freestanding,False,600.0,,,,Unavailable,http://www.applico.co.nz/,
AS/NZS 2007.2:2005,SMEG,12,393,Single,Italy,True,600.0,850.0,,SNZ643IS.1,AS/NZS 2007.1:2005,3.26,3.0,0.0,0.829,Normal Eco,73.0,New Zealand,0.072,33272,Approved,14.0,Freestanding,False,600.0,,,,Unavailable,http://www.applico.co.nz/,
AS/NZS 2007.2:2005,SMEG,12,393,Single,Italy,True,600.0,850.0,,SNZ653S,AS/NZS 2007.1:2005,3.26,3.0,0.0,0.829,Normal Eco,73.0,New Zealand,0.072,33272,Approved,14.0,Freestanding,False,600.0,,,,Unavailable,http://www.applico.co.nz/,
AS/NZS 2007.2:2005,TRIESTE,8,330,Dual,China,False,580.0,850.0,,TRD-WQP8-9001 W,AS/NZS 2007.1:2005,1.4334,1.0,0.0,0.599557,Normal,120.0,New Zealand,0.293659,41944,Approved,13.703,Freestanding,False,450.0,,,,Unavailable,,
