Record ID,Status,Brand Name,Model Number,Selling Countries,Manufacturing Countries,Screen Size,Screen Technology,Comparative Energy Consumption,Active Standby Power,Star Rating Index,Star Rating,Product Website,Representative Brand URL
75278,Approved,acer,T272HL,"Australia,Fiji,New Zealand",China,68.568,LCD,122.0,0.4016,4.26971962193,4.0,,
76809,Approved,GAEMS,G155,"Australia,Fiji,New Zealand",China,39.673,LCD (LED),33.0,0.3435,7.08641205554,7.0,,
76811,Approved,GAEMS,G155 CI,"Australia,Fiji,New Zealand",China,39.673,LCD (LED),33.0,0.4915,7.08641205554,7.0,,
76238,Approved,LG,23EN43VA,"Australia,New Zealand","China,Indonesia,""Korea, Republic of""",58.422,LCD (LED),80.0,0.22,5.14243206236,5.0,http://www.lge.com.au/,http://www.lge.com.au/
75663,Approved,NEC,AS192WM,"Australia,New Zealand",China,48.141,LCD,57.0,0.39,5.70056729716,5.5,http://www.nec-display.com/global/,http://www.nec.com.au
76240,Approved,LG,27EB22PYC,"Australia,New Zealand","Indonesia,""Korea, Republic of"",China",68.599,LCD (LED),100.0,0.25,5.16351021591,5.0,http://www.lge.com.au/,http://www.lge.com.au/
76243,Approved,LG,IPS235PX,"Australia,New Zealand","China,""Korea, Republic of"",Indonesia",58.422,LCD (LED),70.0,0.18,5.74084233162,5.5,http://www.lge.com.au/,http://www.lge.com.au/
76242,Approved,LG,E2211PUX,"Australia,New Zealand","Indonesia,""Korea, Republic of"",China",55.871,LCD (LED),80.0,0.29,5.02586202525,5.0,http://www.lge.com.au/,http://www.lge.com.au/
76241,Approved,LG,E2210PMW,"Australia,New Zealand","China,""Korea, Republic of"",Indonesia",55.871,LCD (LED),70.0,0.19,5.6242722945,5.5,http://www.lge.com.au/,http://www.lge.com.au/
76806,Approved,GAEMS,G190,"Australia,Fiji,New Zealand",China,47.011,LCD (LED),55.0,0.4438,5.59918052495,5.5,,
74545,Approved,ViewSonic,VS14298,"Australia,New Zealand",China,54.683,LCD,88.0,0.2,4.32379822479,4.0,,http://www.viewsonic.com/
74774,Approved,HP,Envy 23 (HSTND-3861-R),"Australia,New Zealand",China,58.421,LCD (LED),86.0,0.4524,4.8184067943,4.5,http://www.amtran.com/,
73800,Approved,LG,20EN33TSA,"Australia,New Zealand","China,""Korea, Republic of"",Indonesia",49.411,LCD,70.0,0.17,4.73801736177,4.5,http://www.lge.com.au/,http://www.lge.com.au/
77010,Approved,PHILIPS,273V5Q,"Australia,New Zealand",Taiwan,68.565,LCD (LED),180.0,0.5,2.52624063482,2.5,,http://www.philips.com/
74909,Approved,LG,22EN43TA,"Australia,New Zealand","China,Indonesia,""Korea, Republic of""",54.683,LCD,70.0,0.17,5.34933345125,5.0,http://www.lge.com.au/,http://www.lge.com.au/
76876,Approved,LG,E2210PW,"Australia,New Zealand","Indonesia,""Korea, Republic of"",China",55.871,LCD (LED),70.0,0.18,5.6242722945,5.5,http://www.lge.com.au/,http://www.lge.com.au/
76877,Approved,LG,22EB23PC,"Australia,New Zealand","China,""Korea, Republic of"",Indonesia",55.871,LCD (LED),70.0,0.18,5.6242722945,5.5,http://www.lge.com.au/,http://www.lge.com.au/
74648,Approved,HP Compaq,LA2206xc,"Australia,Fiji,New Zealand",China,54.687,LCD (LED),86.0,0.37,4.42717484076,4.0,,
73077,Approved,Dell,E2414Ht,"Australia,Fiji,New Zealand",China,60.939,LCD,65.0,0.26,6.33372816093,6.0,,
75573,Approved,PHILIPS,17S4L,"Australia,New Zealand",China,43.275,LCD (LED),64.0,0.2,4.83893436705,4.5,,http://www.philips.com/
75381,Approved,AOC,238LM00002,"Australia,New Zealand",China,60.47,LCD (LED),85.0,0.32,5.08183875136,5.0,,http://www.aocmonitorap.com/
75184,Approved,BenQ,BL2410PT,"Australia,New Zealand",China,60.969,LCD (LED),95.0,0.18,4.63437726756,4.5,http://www.benq.com.au/,http://benqshop.com.au/
75184,Approved,BenQ,BL2410PH,"Australia,New Zealand",China,60.969,LCD (LED),95.0,0.18,4.63437726756,4.5,http://www.benq.com.au/,http://benqshop.com.au/
75184,Approved,BenQ,BL2410PE,"Australia,New Zealand",China,60.969,LCD (LED),95.0,0.18,4.63437726756,4.5,http://www.benq.com.au/,http://benqshop.com.au/
75184,Approved,BenQ,BL2410,"Australia,New Zealand",China,60.969,LCD (LED),95.0,0.18,4.63437726756,4.5,http://www.benq.com.au/,http://benqshop.com.au/
73516,Approved,DELL,E1914Hc,"Australia,Fiji,New Zealand",China,47.013,LCD (LED),43.0,0.38,6.70542079932,6.0,,http://www.dell.com/
74587,Approved,DELL,P2412Hb,"Australia,Fiji,New Zealand",China,60.939,LCD (LED),89.0,0.1,4.92544592295,4.5,,
76384,Approved,ViewSonic,VS14761,"Australia,New Zealand",China,54.626,LCD (LED),77.0,0.28,4.91748327215,4.5,,http://www.viewsonic.com/
74538,Approved,ViewSonic,VS15023,"Australia,New Zealand",China,58.421,LCD (LED),85.0,0.46,4.8708216622,4.5,,http://www.viewsonic.com/
76247,Approved,LG,27EA53VA,"Australia,New Zealand","""Korea, Republic of"",Indonesia,China",68.599,LCD (LED),90.0,0.29,5.63567495039,5.5,http://www.lge.com.au/,http://www.lge.com.au/
78000,Approved,lenovo,E1922swD,"Australia,Fiji,New Zealand",China,47.013,LCD,56.0,0.29,5.5216466168,5.5,,
74596,Approved,DELL,S2740Lb,"Australia,Fiji,New Zealand",China,68.593,LCD (LED),79.0,0.34,6.21747077604,6.0,,
76883,Approved,PHILIPS,284E5Q,"Australia,New Zealand",Taiwan,70.847,LCD (LED),109.0,0.34,4.95201238065,4.5,,http://www.philips.com/
76249,Approved,LG,27EN43VA,"Australia,New Zealand","China,Indonesia,""Korea, Republic of""",68.599,LCD (LED),80.0,0.27,6.16351021591,6.0,http://www.lge.com.au/,http://www.lge.com.au/
75538,Approved,SHARP,PN-K321,"Australia,Fiji,New Zealand",Japan,80.076,LCD (LED),203.0,0.6,3.05795546623,3.0,,
78018,Approved,AOC,270LM00013,"Australia,New Zealand",China,68.599,LCD (LED),105.0,0.34,4.94490423366,4.5,,http://www.aocmonitorap.com/
75652,Approved,BenQ,GW2760E,"Australia,Fiji,New Zealand",China,68.565,LCD (LED),129.0,0.25,4.0192008596,4.0,,
75652,Approved,BenQ,GW2760HE,"Australia,Fiji,New Zealand",China,68.565,LCD (LED),129.0,0.25,4.0192008596,4.0,,
75652,Approved,BenQ,GW2760M,"Australia,Fiji,New Zealand",China,68.565,LCD (LED),129.0,0.25,4.0192008596,4.0,,
75652,Approved,BenQ,GW2760,"Australia,Fiji,New Zealand",China,68.565,LCD (LED),129.0,0.25,4.0192008596,4.0,,
75652,Approved,BenQ,GW2760HM,"Australia,Fiji,New Zealand",China,68.565,LCD (LED),129.0,0.25,4.0192008596,4.0,,
76339,Approved,AOC,230LM00008,"Australia,New Zealand",China,58.487,LCD (LED),101.0,0.28,4.10476279495,4.0,,http://www.aocmonitorap.com/
78001,Approved,lenovo,E1922 wD,"Australia,Fiji,New Zealand",China,47.013,LCD,45.0,0.26,6.50168480153,6.0,,
74663,Approved,DELL,P1913b,"Australia,Fiji,New Zealand",China,48.113,LCD (LED),48.0,0.2,6.46728703008,6.0,,
74737,Approved,HP,Envy 27 (HSTND-3601-N),"Australia,New Zealand",China,68.599,LCD (LED),114.0,0.35,4.57636076578,4.5,http://www.amtran.com/,
76248,Approved,LG,23ET63VB,"Australia,New Zealand","""Korea, Republic of"",Indonesia,China",58.422,LCD (LED),90.0,0.17,4.61459679684,4.5,http://www.lge.com.au/,http://www.lge.com.au/
75189,Approved,BenQ,XL2420ZE,"Australia,New Zealand",China,60.969,LCD (LED),126.0,0.43,3.36880175042,3.0,http://www.benq.com.au/,http://benqshop.com.au/
75189,Approved,BenQ,XL2420Z,"Australia,New Zealand",China,60.969,LCD (LED),126.0,0.43,3.36880175042,3.0,http://www.benq.com.au/,http://benqshop.com.au/
75189,Approved,BenQ,XL2420TE,"Australia,New Zealand",China,60.969,LCD (LED),126.0,0.43,3.36880175042,3.0,http://www.benq.com.au/,http://benqshop.com.au/
75189,Approved,BenQ,XL2420T,"Australia,New Zealand",China,60.969,LCD (LED),126.0,0.43,3.36880175042,3.0,http://www.benq.com.au/,http://benqshop.com.au/
74570,Approved,lenovo,E2323swA,"Australia,Fiji,New Zealand",China,57.533,LCD (LED),86.0,0.53,4.7970956274,4.5,,http://www.lenovo.com/
73407,Approved,PHILIPS,203V5L,"Australia,New Zealand",Taiwan,49.411,LCD (LED),66.0,0.138,5.00170636231,5.0,,http://www.philips.com/
76251,Approved,LG,27EA63VB,"Australia,New Zealand","China,Indonesia,""Korea, Republic of""",68.599,LCD (LED),100.0,0.21,5.16351021591,5.0,http://www.lge.com.au/,http://www.lge.com.au/
75163,Approved,Dell,P2714Tt,"Australia,Fiji,New Zealand",China,68.593,LCD,71.0,0.49,6.69594292904,6.0,,
74066,Approved,AOC,185LM00017,"Australia,New Zealand",China,47.013,LCD (LED),57.0,0.21,5.44232737591,5.0,,http://www.aocmonitorap.com/
75179,Approved,Dell,P2213t,"Australia,Fiji,New Zealand",China,55.883,LCD,58.0,0.23,6.46726519187,6.0,,
75173,Approved,Dell,U2312HMt,"Australia,Fiji,New Zealand",China,58.385,LCD,72.0,0.34,5.60917762717,5.5,,
75157,Approved,Dell,P2314Tt,"Australia,Fiji,New Zealand",China,58.385,LCD,67.0,0.52,5.93172111633,5.5,,
74688,Approved,ViewSonic,VS14880,"Australia,New Zealand",China,58.422,LCD (LED),92.0,0.28,4.51610008211,4.5,,http://www.viewsonic.com/
75180,Approved,Dell,P2014Ht,"Australia,Fiji,New Zealand",China,49.402,LCD,39.0,0.21,7.35600863914,7.0,,
73178,Approved,Dell,P2314Ht,"Australia,Fiji,New Zealand",China,58.385,LCD,69.0,0.22,5.79990513943,5.5,,
73159,Approved,ViewSonic,VS15556,"Australia,New Zealand",China,54.626,LCD,92.0,0.35,4.11986597984,4.0,,http://www.viewsonic.com/
75199,Approved,PHILIPS,200S4L,"Australia,New Zealand",China,52.051,LCD (LED),82.0,0.34,4.23737886932,4.0,,http://www.philips.com/
74772,Approved,HP,E271i (HSTND-3831-R),"Australia,New Zealand",China,68.599,LCD (LED),102.0,0.3396,5.07480956456,5.0,http://www.amtran.com/,
74540,Approved,ViewSonic,VS15103,"Australia,New Zealand",China,48.194,LCD,52.0,0.25,6.34094864409,6.0,,http://www.viewsonic.com/
74588,Approved,ViewSonic,VS14995,"Australia,New Zealand",China,59.809,LCD (LED),75.0,0.42,5.57496894736,5.5,,http://www.viewsonic.com/
75021,Approved,AOC,238LM00001,"Australia,New Zealand",China,60.47,LCD (LED),93.0,0.32,4.67874291403,4.5,,http://www.aocmonitorap.com/
74541,Approved,ViewSonic,VS15032,"Australia,New Zealand",China,49.565,LCD,62.0,0.25,5.3443744659,5.0,,http://www.viewsonic.com/
74539,Approved,ViewSonic,VS15449,"Australia,New Zealand",China,52.295,LCD,70.0,0.25,5.14301318855,5.0,,http://www.viewsonic.com/
75174,Approved,SAMSUNG ELECTRONICS,S24C450BL,"Australia,Fiji,New Zealand","""Korea, Republic of""",59.774,LCD (LED),91.0,0.11,4.70443332627,4.5,,http://www.samsung.com.au
74838,Approved,BenQ,XL2411ZE,"Australia,New Zealand",China,60.969,LCD (LED),133.0,0.45,3.12650381731,3.0,http://www.benq.com.au/,http://benqshop.com.au/
74838,Approved,BenQ,XL2411Z,"Australia,New Zealand",China,60.969,LCD (LED),133.0,0.45,3.12650381731,3.0,http://www.benq.com.au/,http://benqshop.com.au/
74838,Approved,BenQ,XL2411TE,"Australia,New Zealand",China,60.969,LCD (LED),133.0,0.45,3.12650381731,3.0,http://www.benq.com.au/,http://benqshop.com.au/
74838,Approved,BenQ,XL2411T,"Australia,New Zealand",China,60.969,LCD (LED),133.0,0.45,3.12650381731,3.0,http://www.benq.com.au/,http://benqshop.com.au/
74843,Approved,BenQ,XL2720ZE,"Australia,New Zealand",China,68.568,LCD (LED),126.0,0.28,4.12514514497,4.0,http://www.benq.com.au/,http://benqshop.com.au/
74843,Approved,BenQ,XL2720Z,"Australia,New Zealand",China,68.568,LCD (LED),126.0,0.28,4.12514514497,4.0,http://www.benq.com.au/,http://benqshop.com.au/
74546,Approved,ViewSonic,VS13860,"Australia,New Zealand",China,59.81,LCD,93.0,0.2,4.61087276349,4.5,,http://www.viewsonic.com/
74679,Approved,HP Compaq,LA1956x,"Australia,Fiji,New Zealand",China,48.193,LCD (LED),62.0,0.41,5.55248792085,5.5,,
75882,Approved,Lenovo,E2013wD,"Australia,Fiji,New Zealand",China,49.407,LCD (LED),59.0,0.22,5.53065359698,5.5,,
75127,Approved,SHARP,LLS201A,"Australia,Fiji,New Zealand",Japan,49.478,LCD (LED),93.0,1.9,3.52108816619,3.5,,
75892,Approved,PHILIPS,C272P4Q,"Australia,Fiji,New Zealand",Taiwan,68.467,LCD (LED),150.0,0.395,3.33367088808,3.0,,http://www.philips.com/
75396,Approved,Fujitsu,B22W-7,"Australia,Fiji,New Zealand",China,55.883,LCD,62.0,0.23,6.16839312451,6.0,,
74684,Approved,Hewlett-Packard Company,E221c,"Australia,Fiji,New Zealand",China,54.683,LCD (LED),80.0,0.44,4.75092318199,4.5,,
74159,Approved,LG,E2411PUX,"Australia,New Zealand","Indonesia,""Korea, Republic of"",China",60.969,LCD,80.0,0.31,5.40451046618,5.0,http://www.lge.com.au/,http://www.lge.com.au/
75176,Approved,Dell,S2340Tt,"Australia,Fiji,New Zealand",China,58.385,LCD,81.0,0.76,5.08134236165,5.0,,
75181,Approved,Dell,E2014Tt,"Australia,Fiji,New Zealand",China,49.404,LCD,52.0,0.87,6.0959597057,6.0,,
74603,Approved,LG,22EN33TA,"Australia,New Zealand","Indonesia,""Korea, Republic of"",China",54.683,LCD,70.0,0.17,5.34933345125,5.0,http://www.lge.com.au/,http://www.lge.com.au/
76424,Approved,SAMSUNG ELECTRONICS,S27A850DS,"Australia,Fiji,New Zealand","""Korea, Republic of""",68.816,LCD (LED),183.0,0.99,2.4738946695,2.0,,http://www.samsung.com.au
74726,Approved,HP,27xi (HSTND-3651-N),"Australia,New Zealand",China,68.599,LCD (LED),107.0,0.42,4.86034662851,4.5,http://www.amtran.com/,
74707,Approved,ViewSonic,VS15562,"Australia,New Zealand",China,59.774,LCD (LED),78.0,0.18,5.39524728401,5.0,,http://www.viewsonic.com/
73417,Approved,Dell,S2340Lc,"Australia,Fiji,New Zealand",China,58.421,LCD (LED),74.0,0.31,5.49190298045,5.0,,http://www.dell.com/
75985,Approved,LG,19EN33TA,"Australia,New Zealand","China,Indonesia,""Korea, Republic of""",47.013,LCD,50.0,0.17,6.02952006705,6.0,http://www.lge.com.au/,http://www.lge.com.au/
75280,Approved,acer,G236HL,"Australia,Fiji,New Zealand",China,58.422,LCD,90.0,0.38,4.61459679684,4.5,,
74653,Approved,AOC,215LM00041,"Australia,New Zealand",China,54.634,LCD (LED),75.0,0.19,5.0344777241,5.0,,http://www.aocmonitorap.com/
75461,Approved,AOC,185LM00019,"Australia,New Zealand",China,47.013,LCD (LED),59.0,0.18,5.28778033268,5.0,,http://www.aocmonitorap.com/
77167,Approved,PHILIPS,273V5L,"Australia,New Zealand",Taiwan,68.565,LCD (LED),163.0,0.5,2.97082731231,2.5,,http://www.philips.com/
76940,Approved,BenQ,GL2250HM,"Australia,Fiji,New Zealand",China,54.687,LCD (LED),70.0,0.288,5.34968437774,5.0,,
76940,Approved,BenQ,GL2250HE,"Australia,Fiji,New Zealand",China,54.687,LCD (LED),70.0,0.288,5.34968437774,5.0,,
76940,Approved,BenQ,GL2250M,"Australia,Fiji,New Zealand",China,54.687,LCD (LED),70.0,0.288,5.34968437774,5.0,,
76940,Approved,BenQ,GL2250E,"Australia,Fiji,New Zealand",China,54.687,LCD (LED),70.0,0.288,5.34968437774,5.0,,
76940,Approved,BenQ,GL2250,"Australia,Fiji,New Zealand",China,54.687,LCD (LED),70.0,0.288,5.34968437774,5.0,,
75387,Approved,lenovo,LT2223dwC,"Australia,Fiji,New Zealand",China,54.683,LCD,59.0,0.47,6.11546716713,6.0,,
75390,Approved,lenovo,LT2223zwC,"Australia,Fiji,New Zealand",China,54.611,LCD,68.0,0.4,5.4712737943,5.0,,
74846,Approved,BenQ,EW2740LE,"Australia,New Zealand",China,68.568,LCD (LED),141.0,0.14,3.62108404724,3.5,http://www.benq.com.au/,http://benqshop.com.au/
74846,Approved,BenQ,EW2740M,"Australia,New Zealand",China,68.568,LCD (LED),141.0,0.14,3.62108404724,3.5,http://www.benq.com.au/,http://benqshop.com.au/
74846,Approved,BenQ,EW2740L,"Australia,New Zealand",China,68.568,LCD (LED),141.0,0.14,3.62108404724,3.5,http://www.benq.com.au/,http://benqshop.com.au/
76244,Approved,LG,L1742TEU,"Australia,New Zealand","Indonesia,""Korea, Republic of"",China",43.271,LCD,80.0,0.39,3.83840887973,3.5,http://www.lge.com.au/,http://www.lge.com.au/
75394,Approved,lenovo,L1711pC,"Australia,Fiji,New Zealand",China,43.271,LCD,49.0,0.31,6.03522941824,6.0,,
75391,Approved,lenovo,LS2223wC,"Australia,Fiji,New Zealand",China,54.683,LCD,73.0,0.26,5.16127424518,5.0,,
75984,Approved,LG,23EA63VB,"Australia,New Zealand","China,Indonesia,""Korea, Republic of""",58.422,LCD,90.0,0.15,4.61459679684,4.5,http://www.lge.com.au/,http://www.lge.com.au/
75987,Approved,LG,27EA33VA,"Australia,New Zealand","""Korea, Republic of"",Indonesia,China",68.599,LCD,100.0,0.25,5.16351021591,5.0,http://www.lge.com.au/,http://www.lge.com.au/
76262,Approved,NEC,EA193Mi,"Australia,New Zealand",China,47.995,LCD (LED),61.0,0.28,5.60256994163,5.5,http://www.nec-display.com/global/,http://www.nec.com.au
74601,Approved,LG,29EB73,"Australia,New Zealand","China,""Korea, Republic of"",Indonesia",73.021,LCD,120.0,0.85,4.17573797684,4.0,http://www.lge.com.au/,http://www.lge.com.au/
74601,Approved,LG,29EA73,"Australia,New Zealand","China,""Korea, Republic of"",Indonesia",73.021,LCD,120.0,0.85,4.17573797684,4.0,http://www.lge.com.au/,http://www.lge.com.au/
75651,Approved,BenQ,BL2211HM,"Australia,Fiji,New Zealand",China,55.868,LCD (LED),64.0,0.25,6.02560965576,6.0,,
75651,Approved,BenQ,BL2211PT,"Australia,Fiji,New Zealand",China,55.868,LCD (LED),64.0,0.25,6.02560965576,6.0,,
75651,Approved,BenQ,BL2211TE,"Australia,Fiji,New Zealand",China,55.868,LCD (LED),64.0,0.25,6.02560965576,6.0,,
75651,Approved,BenQ,BL2211TM,"Australia,Fiji,New Zealand",China,55.868,LCD (LED),64.0,0.25,6.02560965576,6.0,,
75651,Approved,BenQ,BL2211M,"Australia,Fiji,New Zealand",China,55.868,LCD (LED),64.0,0.25,6.02560965576,6.0,,
75398,Approved,Fujitsu,DY19-7,"Australia,Fiji,New Zealand",China,48.023,LCD,56.0,0.25,5.98914541344,5.5,,
76602,Approved,hp,E190i(HSTND-3891-W),"Australia,Fiji,New Zealand",China,48.023,LCD,61.0,0.28,5.60588462489,5.5,,
76663,Approved,DELL,E1715Sc,"Australia,Fiji,New Zealand",China,43.28,LCD (LED),49.0,0.23,6.03620529803,6.0,,http://www.dell.com/
76237,Approved,LG,22EA53VA,"Australia,New Zealand","""Korea, Republic of"",Indonesia,China",54.683,LCD (LED),80.0,0.19,4.75092318199,4.5,http://www.lge.com.au/,http://www.lge.com.au/
75282,Approved,hp,LA1956x (HSTND-3541-W),"Australia,Fiji,New Zealand",China,48.164,LCD,64.0,0.26,5.40730123738,5.0,,
74847,Approved,BenQ,RL2455HME,"Australia,New Zealand",China,60.969,LCD (LED),99.0,0.42,4.44955024347,4.0,http://www.benq.com.au/,http://benqshop.com.au/
74847,Approved,BenQ,RL2455HM,"Australia,New Zealand",China,60.969,LCD (LED),99.0,0.42,4.44955024347,4.0,http://www.benq.com.au/,http://benqshop.com.au/
75393,Approved,lenovo,LT2323zwC,"Australia,Fiji,New Zealand",China,58.564,LCD,85.0,0.45,4.88481378214,4.5,,
75279,Approved,acer,G226HQL,"Australia,Fiji,New Zealand",China,54.626,LCD,86.0,0.36,4.42209869236,4.0,,
75648,Approved,BenQ,GL2450HT,"Australia,New Zealand",China,60.969,LCD (LED),93.0,0.39,4.72973022901,4.5,http://www.benq.com.au/,http://benqshop.com.au/
75648,Approved,BenQ,GL2450M,"Australia,New Zealand",China,60.969,LCD (LED),93.0,0.39,4.72973022901,4.5,http://www.benq.com.au/,http://benqshop.com.au/
75648,Approved,BenQ,GL2450,"Australia,New Zealand",China,60.969,LCD (LED),93.0,0.39,4.72973022901,4.5,http://www.benq.com.au/,http://benqshop.com.au/
75648,Approved,BenQ,GL2450HM,"Australia,New Zealand",China,60.969,LCD (LED),93.0,0.39,4.72973022901,4.5,http://www.benq.com.au/,http://benqshop.com.au/
75648,Approved,BenQ,GL2450E,"Australia,New Zealand",China,60.969,LCD (LED),93.0,0.39,4.72973022901,4.5,http://www.benq.com.au/,http://benqshop.com.au/
75281,Approved,hp,LA2405x,"Australia,Fiji,New Zealand",China,61.132,LCD,89.0,0.39,5.10197413518,5.0,,
74835,Approved,BenQ,EW2440LE,"Australia,New Zealand",China,60.969,LCD (LED),112.0,0.34,3.89663701593,3.5,http://www.benq.com.au/,http://benqshop.com.au/
74835,Approved,BenQ,EW2440M,"Australia,New Zealand",China,60.969,LCD (LED),112.0,0.34,3.89663701593,3.5,http://www.benq.com.au/,http://benqshop.com.au/
74835,Approved,BenQ,EW2440L,"Australia,New Zealand",China,60.969,LCD (LED),112.0,0.34,3.89663701593,3.5,http://www.benq.com.au/,http://benqshop.com.au/
76239,Approved,LG,24EA53VA,"Australia,New Zealand","Indonesia,""Korea, Republic of"",China",59.81,LCD (LED),70.0,0.35,5.88406326992,5.5,http://www.lge.com.au/,http://www.lge.com.au/
75710,Approved,ASUS,MX279H,"Australia,Fiji,New Zealand",China,68.599,LCD (LED),117.0,0.3366,4.45995369844,4.0,http://www.asus.com/,http://www.asus.com/
75710,Approved,ASUS,MX279HR,"Australia,Fiji,New Zealand",China,68.599,LCD (LED),117.0,0.3366,4.45995369844,4.0,http://www.asus.com/,http://www.asus.com/
73409,Approved,AOC,270LM00004,"Australia,Fiji,New Zealand",China,68.599,LCD (LED),101.0,0.4,5.11896184405,5.0,,http://www.aocmonitorap.com/
75716,Approved,ASUS,VX229 series,"Australia,Fiji,New Zealand",China,54.621,LCD (LED),81.0,0.282,4.68860550278,4.5,http://www.asus.com/,
75718,Approved,ASUS,VX238 series,"Australia,Fiji,New Zealand",China,58.421,LCD (LED),87.0,0.3984,4.76659789222,4.5,http://www.asus.com/,
76246,Approved,Bloomberg,BFP100-23,"Australia,New Zealand","China,Indonesia,""Korea, Republic of""",58.422,LCD (LED),70.0,0.256,5.74084233162,5.5,http://www.lge.com.au/,
77235,Approved,NEC,EA273WMi,"Australia,New Zealand",China,68.375,LCD (LED),87.0,0.4691,5.77127742638,5.5,http://www.nec-display.com/global/,http://www.nec.com.au
78096,Approved,BenQ,GL2760,"Australia,Fiji,New Zealand",China,68.599,LCD (LED),109.0,0.15,4.77735499528,4.5,,
78096,Approved,BenQ,GL2760H,"Australia,Fiji,New Zealand",China,68.599,LCD (LED),109.0,0.15,4.77735499528,4.5,,
74377,Approved,ViewSonic,VS15423,"Australia,New Zealand",China,68.599,LCD (LED),140.0,0.33,3.65568865442,3.5,,http://www.viewsonic.com/
77249,Approved,PHILIPS,272G5D,"Australia,New Zealand",Taiwan,68.565,LCD (LED),137.0,0.917,3.74956043705,3.5,,http://www.philips.com/
77223,Approved,lenovo,T2220wA,"Australia,Fiji,New Zealand",China,54.621,LCD (LED),87.0,0.56,4.36838676604,4.0,,http://www.lenovo.com/
77325,Approved,lenovo,LI2342wA,"Australia,New Zealand",China,58.377,LCD (LED),86.0,0.436,4.81383971856,4.5,,http://www.lenovo.com/
77434,Approved,NEC,AS221WM,"Australia,New Zealand",China,55.871,LCD,95.0,0.73,4.25572882662,4.0,http://www.nec-display.com/global/,http://www.nec.com.au
77870,Approved,DELL,E2313Hf,"Australia,Fiji,New Zealand",China,58.421,LCD,81.0,0.27,5.086835531,5.0,,
77276,Approved,BenQ,BL2405HT,"Australia,New Zealand",China,60.969,LCD (LED),93.0,0.39,4.72973022901,4.5,http://www.benq.com.au/,http://benqshop.com.au/
77276,Approved,BenQ,BL2405HE,"Australia,New Zealand",China,60.969,LCD (LED),93.0,0.39,4.72973022901,4.5,http://www.benq.com.au/,http://benqshop.com.au/
77276,Approved,BenQ,BL2405H,"Australia,New Zealand",China,60.969,LCD (LED),93.0,0.39,4.72973022901,4.5,http://www.benq.com.au/,http://benqshop.com.au/
77276,Approved,BenQ,BL2405,"Australia,New Zealand",China,60.969,LCD (LED),93.0,0.39,4.72973022901,4.5,http://www.benq.com.au/,http://benqshop.com.au/
77276,Approved,BenQ,BL2405M,"Australia,New Zealand",China,60.969,LCD (LED),93.0,0.39,4.72973022901,4.5,http://www.benq.com.au/,http://benqshop.com.au/
77276,Approved,BenQ,BL2405HM,"Australia,New Zealand",China,60.969,LCD (LED),93.0,0.39,4.72973022901,4.5,http://www.benq.com.au/,http://benqshop.com.au/
77382,Approved,DELL,UZ2715Hb,"Australia,Fiji,New Zealand",China,68.593,LCD,73.0,0.43,6.57145103159,6.0,,
77221,Approved,NEC,EA243WM,"Australia,New Zealand",China,61.132,LCD (LED),95.0,0.52,4.80960394799,4.5,http://www.nec-display.com/global/,http://www.nec.com.au
74683,Approved,DELL,P2214Hb,"Australia,Fiji,New Zealand",China,54.626,LCD (LED),76.0,0.2,4.97606476146,4.5,,
76165,Approved,NEC,LCD175M,"Australia,New Zealand",China,43.275,LCD,84.0,0.35,3.62028514379,3.5,http://www.nec-display.com/global/,http://www.nec.com.au
75662,Approved,NEC,P232W,"Australia,New Zealand",China,58.422,LCD (LED),100.0,0.92,4.14243206236,4.0,http://www.nec-display.com/global/,http://www.nec.com.au
77418,Approved,DELL,UZ2215Hf,"Australia,Fiji,New Zealand",China,54.687,LCD,86.0,0.4,4.42717484076,4.0,,
77231,Approved,NEC,EA223WM,"Australia,New Zealand",China,55.868,LCD (LED),69.0,0.31,5.68850190251,5.5,http://www.nec-display.com/global/,http://www.nec.com.au
77329,Approved,hp,ENVY 24,"Australia,New Zealand",China,61.778,LCD (LED),76.0,0.36,5.77931356529,5.5,,http://www.hp.com/
77329,Approved,hp,HSTND-3901-L,"Australia,New Zealand",China,61.778,LCD (LED),76.0,0.36,5.77931356529,5.5,,http://www.hp.com/
77426,Approved,HP Compaq,P17A,"Australia,Fiji,New Zealand",China,43.275,LCD (LED),41.0,0.27,6.83452258154,6.0,,
77627,Approved,lenovo,LT2024wA,"Australia,Fiji,New Zealand",China,50.805,LCD (LED),55.0,0.3,6.01536936953,6.0,,http://www.lenovo.com/
73844,Approved,PHILIPS,201BL2,"Australia,New Zealand",Taiwan,50.805,LCD (LED),79.0,0.1,4.39258141486,4.0,,http://www.philips.com/
77452,Approved,SAMSUNG ELECTRONICS,S19C450BW,"Australia,Fiji,New Zealand","""Korea, Republic of""",48.113,LCD (LED),64.0,0.11,5.17806280308,5.0,,http://www.samsung.com.au
77415,Approved,DELL,P2815Qf,"Australia,Fiji,New Zealand",China,74.663,LCD,134.0,0.43,4.44796631075,4.0,,
77451,Approved,SAMSUNG ELECTRONICS,S27C500H,"Australia,Fiji,New Zealand","""Korea, Republic of""",68.506,LCD (LED),93.0,0.25,5.4807591656,5.0,,http://www.samsung.com.au
